君の知らない物語,1,1,1,2,3,1,1,3,2,1,5,3,2,3,4,3,3,4,5,5,5,4,7,8,5,5,4,4,4,4,4,6,6,8,6,9,7,11,10,6,7,6,8,6,9,8,11,9,5,7,6,4,7,6,9,11,16,22,24,33,21,20,20,20,21,20,17,25,35,25,36,45,47,37,48,42,29,24,22,19,17,24,15,17,21,27,27,16,34,48,24,32,32,61,24,32,21,20,32,31,25,22,11,12,17,24,30,26,30,19,38,23,31,42,23,19,16,16,29,51,21,18,17,31,12,11,11,19,29,89,35
千本桜,2,2,2,1,2,2,2,2,1,2,3,4,4,5,6,4,6,10,15,12,8,10,15,5,4,6,5,9,7,9,8,10,18,18,24,14,14,28,33,16,20,23,28,32,33,35,32,39,15,32,48,42,48,47,60,47,63,67,65,79,67,95,65,59,65,75,99,88,81,44,89,100,91,72,96,78,94,90,99,73,70,73,79,61,77,91,88,95,87,95,62,53,73
からくりピエロ,3,3,3,4,6,3,4,4,5,5,6,7,5,4,5,8,8,6,14,14,12,8,12,16,12,14,9,11,13,16,13,13,20,20,18,16,15,14,15,12,6,9,16,16,19,19,15,17,11,13,17,18,11,17,14,13,11,17,15,18,13,15,15,12,12,9,22,19,20,14,19,25,34,30,32,33,25,21,15,16,23,15,17,22,34,32,21,33,18,16,21,22,18,15,21,12,12,10,12,14,22,19,17,15,12,16,13,16,15,11,14,11,16,13,19,14,20,12,13,13,8,10,9,8,11,10,14,8,7,12,11
冷やし中華+はじめました,4,5,10,15,29,39,47,71,88,42,32,60,93,96,90,94,99,91,69,32,60,53,34,34,60,99,17,51
Just+Be+Friends,5,9,15,19,21,21,14,19,13,13,20,26,24,26,36,33,35,38,49,41,65,60,59,48,51,49,46,48,73,66,63,64,92,57,45,66,87,78,65,63,77,71,87,39,62,50,50,72,83,81,84,78,78,61,66,86,88,91,81,46,74
丸の内サディスティック,6,6,8,10,9,6,10,7,8,6,7,8,7,6,7,7,9,8,12,13,7,6,8,14,14,12,10,10,9,7,6,7,8,10,10,11,10,9,9,7,9,8,10,10,7,7,9,10,6,5,5,5,5,8,7,5,10,14,9,11,8,8,11,8,6,8,6,9,7,8,12,10,7,7,8,10,6,6,7,8,7,6,9,7,6,6,7,6,6,6,5,8,10,6,4,6,5,6,7,6,8,5,6,6,3,4,6,8,7,5,5,9,7,6,4,5,5,4,3,5,4,6,3,3,4,5,4,2,3,2,4
カゲロウデイズ,7,14,20,22,32,26,23,13,21,23,24,27,34,43,49,50,64,41,68,59,66,71,87,82,83,71,39,35,43,64,67,94,62,87
天ノ弱,8,4,4,3,4,8,7,9,6,7,8,16,13,10,10,10,17,22,25,24,17,15,21,23,17,21,18,18,20,22,27,30,23,31,37,38,33,33,37,36,40,32,57,76,61,81,73,79,62,79,69,59,89,87,67,58,79,91,60,57,90,79,77,78,78,68,98,93,77,91,56,62,59,38,20,66,72,69,85,85,92,64,96,86,88,60,64,85,72,61,59,70,47
ハロ／ハワユ,9,7,13,9,12,14,13,11,9,8,13,15,10,13,16,19,14,14,24,22,20,13,13,17,13,13,13,15,14,14,14,9,11,19,22,18,12,15,18,13,12,15,11,11,12,15,12,15,12,8,8,12,10,11,12,6,12,16,18,23,19,16,16,14,16,13,19,17,14,12,13,15,18,26,22,19,24,26,25,13,15,23,18,16,24,19,18,18,14,14,13,19,27,23,17,20,28,17,17,16,21,25,16,25,21,21,22,27,34,23,30,28,28,33,29,29,34,46,25,49,64,39,41,23,18,22,38,74,26,30,71
ふわふわ時間,10,16,24,25,15,22,18,15,17,20,19,24,17,22,26,38,34,37,51,43,59,62,58,53,48,61,53,52,67,57,67,51,46,44,48,63,86,63,74,71,80,94,74,44,70,74,90,76,98,93,90,93,70,96,77,85,93,87,62,58,72,97,53,74,63,73,85,71,84,82
