key,total,weighted,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
4,12.029161603888213,12.524416492374677,15.003319499063384,13.323564078030468,16.779273294246035,13.862322973078335,14.512354509424515,13.994538521700935,13.55231145356234,8.445729277992813,9.570214375797677,8.795828977668089,5.985656900839058
3,14.754382919632008,13.779752403620956,10.549817383955011,11.159211905257084,14.409632985681705,6.958087688116955,10.050540223676778,7.310908108380567,18.180955590030127,18.081652803173505,10.31074942760034,7.904301336161412,8.126472415797126
2,29.109529595556324,27.32020285016248,22.66822046456576,21.442517540419846,20.08653030962204,18.120400355910764,15.862359625986562,19.159121704307466,17.954243549048623,25.759484416249492,23.975072626603172,25.495701680095678,23.75718714481321
1,21.54139906266273,20.49687807253696,22.410506888929994,21.92630420624282,18.656542083173584,23.834466241587208,19.95894913428944,25.239312693649804,23.67521082405657,24.47726467812578,27.307431341057786,31.33843628009298,33.840689273602045
0,22.565526818260718,25.87875018130492,29.368135763485864,32.14840227004976,30.06802132727663,37.224722741306756,39.61579650662271,34.2961189719612,26.637278583302308,23.235868824458368,28.836532228941003,26.4657317259818,28.289994264948557
