key,total,weighted,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,20.44187843103881,15.927935823886367,16.032001397426075,16.74509040672925,19.459880771243203,19.080715164693757,16.04700873044671,15.108249167786745,10.965938726829014,9.319910956162442,10.470507162761406,12.520377750733136,12.958748386644515
7,15.835863103227787,15.710971509645505,10.91739081369289,10.360139591891796,12.164840477784383,13.31382463971878,14.848344505006375,15.744462667769787,17.678197507063892,14.768523505714732,8.298384233548882,8.07448875367929,11.463480675875607
2,11.246045116469872,12.586057803841513,7.581153762256678,13.510404763825184,14.809953744532958,13.088626780628816,17.14759323257777,12.253345143211176,11.293515242259684,14.470818065273082,13.237024527386005,8.508069432231403,8.788579719413676
9,10.867782908091932,10.692962730290452,6.253092688540515,9.164554593067203,7.531414221033406,7.15800111242711,4.563872735486182,10.1359493069811,9.540822320666138,11.67540685078723,12.412478347894004,9.426264324906766,9.58280921842221
5,8.946543464484161,7.908187857030565,11.698921006443234,9.843948007407748,7.369285251038245,8.771460023388235,10.105716923490775,8.891589946198506,6.327490820224492,8.032657691380372,9.701395060215429,12.810090382587209,10.418399447671208
4,7.885736531133816,7.406617560258185,9.415437223762188,7.758550826877369,6.0593954805993535,7.926266894712579,8.402222255135255,7.307015467487839,9.049062544816072,10.410685409932574,8.408938427033974,7.736049302841251,8.760514265312924
10,6.088195634187947,7.778627809043833,10.230896972436751,9.08757557475207,9.250433956861244,9.922280253755948,7.60857812897141,10.02013919976779,8.714638716635076,8.038980135099274,9.621190701226643,8.047072032993865,9.649961252525976
3,5.957354409213483,8.32132047859599,14.434455571232803,12.532612534365729,13.970471984055234,11.59869430205444,11.258063463784392,9.975279796470392,9.935566251478521,9.52164778860427,14.261145016095824,17.593558079493814,13.737409461449364
8,4.7203868235648585,4.623026459135616,8.036630949433661,8.06862883397417,7.248372294471615,6.593762656548133,5.256495236951145,2.15498418549006,1.6648130451470742,1.2727274833884006,2.2623244820889554,5.567000206503147,4.518177846194301
11,3.4137422505158326,3.834987963491714,2.3925028194656948,0.10069942292895735,0.0,0.028714922047577782,3.3566880412658677,4.850890879578868,7.416250575873593,6.873515957897238,4.213801096685542,3.50790315261003,2.185463222436047
1,2.6185085066802865,3.4669228751344288,1.6514111650239673,2.6960094608369785,1.5186933288699573,2.31097324756285,0.6981632405482324,3.544834810160062,6.8433918759350405,4.015185197260373,3.7472251062765283,4.401823611075559,4.424489280145164
6,1.9671261777977536,1.7423811629471624,1.3561057405885462,0.1317861011824752,0.6172586273709249,0.2066802073237814,0.7072537282227737,0.013259468544926567,0.5703125029408257,1.5999409202523471,3.3655858647555723,1.8073027234946624,3.511966955333243
-1,0.010836654447395304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
