key,total,weighted,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
VI,0.6512556151844461,0.18610861135464654,0.14419037330303958,0.17075605214960773,0.18549934106480007,0.1896049022376459,0.1481245802194076,0.11650668709463095,0.0789902166108163,0.07967115572147272,0.07911579915294989,0.194109591985372,0.28643243679378266
I/5,0.568535221398701,0.40930658832893163,0.3080918398677275,0.35364062984495814,0.3038970861948536,0.33999068879988215,0.44389367365312393,0.18668867925587757,0.31596585713403913,0.28669834324667254,0.5244296843998081,0.5670944651932758,0.7744046739062345
I(add9),0.5651502436478777,0.42060030995469716,0.3009491813617334,0.24715665816085797,0.24604428442260365,0.19283598100024493,0.41570584857806436,0.305657220996449,0.28739343287889163,0.6862229519017522,0.5445435813479708,0.20672488950020368,0.4149614452965136
VI7,0.5023871145180285,0.29853305245265777,0.16416150477680294,0.29747229694448407,0.26007451759103667,0.2635898592485373,0.18734246401623705,0.1933918553264414,0.23036599186023302,0.3000629796926736,0.32978966980215074,0.42558872998903063,0.2926310317635664
IV/5,0.4792564332207358,0.22641204070091878,0.1896302568821294,0.29044420319559533,0.1453424381718248,0.29524284465755724,0.12695484029049162,0.0863561513908558,0.0780942685053371,0.0903133274456557,0.21629678417276194,0.3996466193372043,0.3963540308052002
II7,0.477634464715133,0.5045143832655211,0.6654866135635691,0.6306135060861048,0.773413538147565,0.8028774766990902,0.8153313585153313,0.4773213671485245,0.5747155844522667,0.41803222658364375,0.5852696996651605,0.6201210937527925,0.35897409991972173
Vm7,0.44984943901045815,0.7540355835519221,0.6420624427889414,0.7914704762730084,0.7364903506537226,0.6847035461576305,0.5450560833340676,0.6408004723710639,0.8841573757974431,0.8484074179643846,1.0840443079582274,0.926432083538526,0.8128451603029389
IVm,0.40690253379688723,0.22924699078573738,0.23355433932410105,0.29767415827766935,0.24604124418592313,0.1838024056542384,0.2584388276198957,0.13990591068629196,0.12781000650191923,0.09557630506051636,0.1739652487548526,0.22753929257358435,0.33860091027267686
#IVø,0.32432318075075983,0.31019719707298843,0.22204991028009893,0.21935740910885707,0.21065887741457512,0.20891597977783857,0.12706607995167696,0.13052758574378015,0.19839363506678098,0.36708153040504005,0.36006793463055253,0.5769986192757762,0.5596755207171863
IVM9,0.309443382721099,0.18502203119522398,0.022241374621573475,0.032018638125343814,0.005428750285621129,0.028319772669828974,0.02083940753934976,0.02441081290841396,0.31108862619645145,0.3627742822130664,0.23140410299822656,0.3314968580472644,0.5459594775342308
Isus4,0.3028849883288788,0.2036185556316776,0.3229326115089063,0.1857155706104934,0.1729244220150564,0.17890770595514116,0.2594806479624341,0.23668404525649658,0.2483107158319158,0.2509123380886885,0.2792425579589929,0.1521566193144459,0.20028499717723014
bVI,0.2992179290988202,0.12928256924202036,0.28629317033876694,0.23355204850173886,0.20895405627113614,0.2507029396236752,0.23101894230150832,0.12674082277102974,0.1185592217413729,0.09028131706443933,0.10042000833047329,0.050771384145199897,0.032470947343701505
V6,0.29131964768023244,0.3013036350570888,0.32419979433445584,0.35224565440971045,0.17572948944850666,0.461288467785862,0.5277049525940465,0.3637335104644417,0.19118874334284972,0.2957374421223058,0.5208205329045951,0.6521036294982834,0.6514557760707824
IV/1,0.27270227005070413,0.08294491531153453,0.044798136195308515,0.049503984360716125,0.025982717807446747,0.05328973423506168,0.018917244601226187,0.007157860175351817,0.014004414301189644,0.023377595167104356,0.12547750774541053,0.13991000494890016,0.17720094451877358
V/4,0.26952885340930727,0.09038565228198328,0.10194235121493639,0.18135690596391754,0.144952962883621,0.05311610992585907,0.030889607218431522,0.02937964194135096,0.033969241055607995,0.07654703786502663,0.08404603459420319,0.13063717752688123,0.10601763898999794
VIIø,0.2681184460131309,0.2482820217954154,0.14234830888002098,0.34879913184501643,0.3131471726120412,0.20540012613239622,0.15863204790245733,0.1549237529885401,0.29523430932355726,0.19117979862598183,0.24339666527543696,0.21697973092801628,0.22656746033947292
IIm9,0.26720168120561627,0.2769096819873033,0.055892699259336626,0.10819883465625708,0.045886002502319494,0.04936250792427089,0.08016501701551129,0.1454747872966526,0.21709607378670065,0.2724623631153491,0.37812827327335885,0.8207918302149505,0.8996968769976514
IVM7(add9),0.2454814073044999,0.2837311844824561,0.0,0.013965484667169363,0.05752823379091005,0.08609074179028522,0.016369049349446763,0.16656930098881648,0.4684527600249234,0.23285606692850885,0.552893127663355,0.6888395703787561,0.28070007550756176
V/6,0.24512880545545582,0.050045927076208314,0.023466968034001248,0.08452112584052592,0.0044014898844366435,0.0,0.0,0.005406455057586114,0.01156864522730733,0.009627230194904577,0.009990545948612805,0.11473440795394091,0.10883907058426505
IIm7(add9),0.23201201667101543,0.11194108822740555,0.049205694213740124,0.039781262474569486,0.02353123575383968,0.012039361539756769,0.012988684500627228,0.0,0.08699597000336279,0.21588990861611723,0.10584697270958875,0.16337533322645317,0.13446565662487278
III7/#5,0.22700507041458926,0.194656918210806,0.29697905874468905,0.27070318828299944,0.31062582909886866,0.24336413422304523,0.1014942378598197,0.12663657598300243,0.18709652714509586,0.13870798428259876,0.1432209289513908,0.13948721736953518,0.3264055679406876
VIm9,0.22672298893535398,0.21387430094037613,0.17284907788151047,0.23447963510927203,0.09721808369230434,0.28935824807297095,0.16903657557339846,0.2948894557014586,0.04238956324597364,0.20907720771782598,0.3541560070866497,0.4604777575640745,0.4733825675042398
#V°,0.21628597420364873,0.3623455640043154,0.01407914579384614,0.07741182467074317,0.37740424819580864,0.38381760747209664,0.6573189708172754,0.572971002679549,0.5214584724010436,0.3333539769458986,0.3172864196062492,0.21345830665948623,0.3902649355112894
V(add9),0.2129009964528254,0.17795982812459565,0.04972778880130695,0.03438944504664565,0.03785805456885588,0.09637900563447943,0.5047916380348039,0.43810882861572165,0.4608383201553418,0.3270305000329834,0.04157826639898208,0.0354234138390089,0.044034649186799654
VIm7/5,0.21085590572836965,0.2226147099456513,0.36072259144636076,0.20131096210857571,0.21404239757111682,0.12872117590970633,0.10305569073270242,0.08934196371817371,0.125567471795548,0.14137686314668851,0.252633155604728,0.4661163257708716,0.5220661133928879
VIIm7,0.20620156132098758,0.2100117545219996,0.05970748146553848,0.05510744891236456,0.08040175524483904,0.10733575714245917,0.09285157807020547,0.07157107071437868,0.3130076788221684,0.2111601001819394,0.1825364192247868,0.2789215144776801,0.24463386154473102
IVm7,0.1972454743552675,0.1766078583838516,0.19149898145074723,0.20729391208396486,0.20140665365114743,0.1054432950405891,0.1160771394741239,0.11753538626327933,0.17164263527088275,0.18376161653392625,0.21239383596333972,0.20542272308573656,0.12196968325034573
bIII,0.1971044336156499,0.20806731261820813,0.3206486114719016,0.29243636027188413,0.20992185675844263,0.095379757324186,0.10896763393018069,0.21330911882628087,0.26767435561152153,0.22877703027597335,0.29009924655663905,0.19980982524788013,0.1672978390518657
I(add9)/3,0.19378997623463537,0.11766470652813209,0.01691786566432391,0.0,0.005428750285621129,0.15830488813017088,0.0,0.03038946320557141,0.04073454379394698,0.029472553318655045,0.04112584944021071,0.27702076959093297,0.1629983580081374
IV/6,0.19082812070266497,0.07239370253891034,0.038373348606956806,0.07873415776829613,0.07665893694072308,0.030575523273855997,0.062327897544589006,0.026977313349960418,0.04859508925549027,0.06815705666467425,0.07486385385607483,0.07170366273502156,0.11410711208335386
V7sus4,0.1862442966650917,0.1056859450227935,0.07508951027959523,0.15564543764782043,0.13353702867101155,0.09217864002073076,0.028814520108439504,0.029640713023621038,0.028575212088813525,0.052869592728450626,0.10505201872940186,0.06794443050793766,0.16199969539630982
IV6,0.17418531342778362,0.052069063570680314,0.12034293417288515,0.08003435605100019,0.06689264283940795,0.04015425677436498,0.039779987056679504,0.03477312002903905,0.03616677212837,0.040568935100828166,0.08645431691901764,0.11623902964046344,0.17018292926512446
VII,0.1660049505299606,0.14692231496039523,0.10990459787628046,0.10174326958409301,0.11281153281714489,0.2083990291615391,0.4557399154509615,0.33749118234542624,0.2741591697365328,0.22177028298790522,0.19590083738254632,0.1819332767787686,0.17721453509088028
VIm7(add9),0.163113615367799,0.19874030156597133,0.27883226721119403,0.14614011924014703,0.13334366927175817,0.06822304872528837,0.0736025455035543,0.0,0.12540187871771866,0.04290081165008498,0.33277916624108006,0.2814941086427476,0.22506324341756806
III/#5,0.16290205425837254,0.08744908740128081,0.11256822915328202,0.12479234334134005,0.10224496717500271,0.06293997378771579,0.09466909772771086,0.07468116001712763,0.07503529912936392,0.07470901192150153,0.17842486421656314,0.15211669205746986,0.17548170003428584
II/#4,0.16191476908104907,0.12416932162888826,0.143218979570825,0.09125627518404901,0.08932505388097774,0.09345934128260272,0.14241165185487362,0.11334718029461605,0.18310626203515207,0.20754829132467137,0.21861183165180315,0.2326766847651945,0.24458680638202202
VIsus4,0.1576835468925199,0.04217387753963064,0.014979716527590007,0.03007843699603555,0.03304710801431058,0.048487132530807844,0.03805889002604791,0.03452968283107528,0.025800383839009598,0.03231533642413914,0.012056319457039845,0.030321184618254955,0.06029438909302528
Vm,0.15613209875672587,0.07580103434207378,0.03237341287053573,0.0382257733218279,0.06103730381977012,0.0468088433399327,0.09059970989372942,0.05184275989562333,0.09581879668271669,0.09489193692321181,0.15208261286425606,0.0536607976177022,0.07296471937756564
I6,0.15429856914169657,0.1101400064857647,0.0281603616408015,0.08977452751617189,0.05069785054404178,0.13476319784726962,0.08261658964485999,0.0,0.0,0.0032724497724934015,0.06522706608855854,0.15220469641565565,0.026398148261223463
IM7(add9),0.15056098954182917,0.0680348541948956,0.05470020625681356,0.03513323741174368,0.019592391575111757,0.0,0.0,0.055471942681881665,0.07946145839512467,0.11341500510766567,0.07245267693427132,0.11658732738619611,0.0728723298090887
IV7,0.15013786732297624,0.0922764992192298,0.006108084868420013,0.01581236969918081,0.011593353952431726,0.024601956751412257,0.08753279824124663,0.04108438057126192,0.03645381479923106,0.015967854986799188,0.15148909425734397,0.20994557213007783,0.24482774746925598
IIIm7/6,0.14872745992679987,0.0955470143875423,0.0,0.0,0.007100217184175043,0.0,0.0,0.0,0.007630989324242992,0.042094175850860026,0.08641364073150201,0.37523812534009915,0.26845122411261596
IIIsus4,0.1430153099722855,0.07821517753887874,0.07113375537353016,0.06720312210811881,0.09857580540037536,0.09241761593522475,0.051614131013687344,0.06685213906365091,0.05403593383636594,0.06584817366328567,0.0875641077479061,0.1703041620554882,0.21666677108406934
V/1,0.1367389970593006,0.0632760314121782,0.061426487344449145,0.024116397786045546,0.01717973803857346,0.09165759125411806,0.12034119443248663,0.032253335135874,0.0,0.0,0.04202952120713919,0.06003658080348588,0.08908917820365506
VII7,0.13617483410083003,0.1329352727557344,0.004674966499407479,0.03821928373804952,0.02609320650667257,0.021445140649626448,0.010103429546827136,0.00402013218248398,0.08784265514649794,0.14229543313233375,0.25396842370629585,0.3064830817678499,0.19971865912753264
IVM7/5,0.13180257117268324,0.1340356531745841,0.03395750335996524,0.03547982740143721,0.03275021509796268,0.004119986191080088,0.0043625360737064795,0.0,0.11772082407319732,0.2883682721019094,0.21528576409785083,0.19966099329493617,0.0812132721522576
bVIIM7,0.12898175638033046,0.06496382081665207,0.03276519443216216,0.045492340178948765,0.03896108738378392,0.04274708234790023,0.025786523558927164,0.019042039365343995,0.06643328391723478,0.1151686448189444,0.13008968873100235,0.07061142620679332,0.037843195568266264
III7sus4,0.12376324901447783,0.17152076583141798,0.21253648225702268,0.2864172470856516,0.10579209638644459,0.2221156364158881,0.21511130031404757,0.2781405368084452,0.12983889694436748,0.14725474185300297,0.333263633373128,0.33312289567143405,0.3063549894628859
V7/4,0.12058983237308096,0.21763236929233057,0.0581852615465882,0.05109775236641947,0.09054875368562602,0.18688859998797175,0.08195572331658504,0.13562379489391185,0.22357786428738738,0.18757537485524436,0.22257835796797723,0.47709317082413777,0.41562569641230385
IM9,0.1192499453467134,0.08990828834431236,0.06444177594540745,0.11560885890081095,0.0,0.050706888181127674,0.0520985188483744,0.07894726572532196,0.031383420958552045,0.01726273158377053,0.09280976582409085,0.30144250658888094,0.08048968139829958
II7/#4,0.11600600833550771,0.12104892669138571,0.20356234011234814,0.17577965903391105,0.14071016790394372,0.12730187216215755,0.16934004559294813,0.11610198308643788,0.1362904464274565,0.22332529165920895,0.17138208108703906,0.21383935907428725,0.28839109600225843
VIm/5,0.11332623428277258,0.04648541151320099,0.1255515821431385,0.08119617497658088,0.09706176883577436,0.0746225514695211,0.029677913317083946,0.008120261543466347,0.007000635492794349,0.0078925284334262,0.012095063940093768,0.013535073315811075,0.07388815189125866
bVIM7,0.11290311206391966,0.2431733864221269,0.01925188854128092,0.020952000581163293,0.022061803869103325,0.026736401922259744,0.025786523558927164,0.5131160500675609,0.7650063386583692,0.3538610995223284,0.21768342490426196,0.12256873141400003,0.1583343859183174
bVI°,0.10944761394328752,0.2145392245872776,0.04818401653176779,0.047118594454121296,0.04199114406198108,0.08617402408001054,0.1448334200490629,0.46604214800588295,0.43332161611865805,0.28817943067952284,0.1114427551385793,0.05595509374681433,0.052070064393196634
#IVm,0.10930657320366988,0.013539172173966241,0.0,0.0,0.0,0.0,0.024621214723961247,0.038711604133719754,0.03792905179071364,0.021544098692025188,0.0,0.0,0.010908903652320159
VIIm,0.10838980839615522,0.054686262795874116,0.0,0.1099508666837314,0.07462238987518427,0.0039875494637221665,0.06298351984713664,0.04671380776449584,0.044320420228484106,0.009385437377707967,0.03520742386849002,0.03805075237163695,0.0
IIIm/5,0.10563951397361128,0.16742167325544674,0.11023427192899456,0.10884956264799192,0.22688171296208495,0.08658925781452323,0.09149023475334982,0.07687412502040757,0.37075482836760093,0.356801553617219,0.3059152595187739,0.11577318666480986,0.1352582013968395
I/7,0.1027481788114497,0.03932556510117075,0.0,0.0,0.0,0.0,0.004103535787326875,0.004840493828296471,0.06713105716303638,0.10164167643700513,0.048092085862597,0.012176375713252452,0.0
III7(b9),0.09922216032100872,0.16917628143652194,0.02370612509104121,0.03243657714762846,0.04207484276150034,0.11040035767612567,0.10187834309721656,0.12875490510298104,0.19452588503287194,0.1261858736423917,0.13602424073757485,0.3182403597832726,0.23216203998400348
#IVm7,0.09520249924190602,0.019861254866098355,0.0,0.0,0.012311145187203394,0.028534162633286845,0.04265596895790926,0.022815600101961448,0.0,0.0,0.0,0.028079862503637056,0.041996815731317076
III7(#9),0.09351001036649437,0.118620438930378,0.05162732967480275,0.11055955935681287,0.0632892875395345,0.015990053421742464,0.02538101682368721,0.029748270519267903,0.17175577074999096,0.05156718434957071,0.19491859291585586,0.05421105894876276,0.026687294007481106
VIm7(11),0.09252272518917089,0.048976089103186064,0.0,0.0,0.08161230539386957,0.138101789610138,0.0,0.0,0.0,0.0,0.014885847892036546,0.03119217811959422,0.0773922541857238
I/4,0.0921701233401268,0.03345827171984166,0.01925188854128092,0.020952000581163293,0.029171554105351643,0.03608726436493719,0.10529094105410772,0.03283647667445799,0.03554314862441044,0.015865853877789594,0.036541412418040924,0.0,0.0
Im,0.08843254374025937,0.014695495118461568,0.00962594427064046,0.056771102052152765,0.04035022386024691,0.013368200961129872,0.012893261779463582,0.009521019682671997,0.009418197766862535,0.005604032185581938,0.007585360624712439,0.0,0.0
IVm6,0.0881504622610241,0.09064667515795932,0.0375736860683554,0.032013742420400074,0.04727563244776884,0.06361864043189072,0.07718078438247065,0.04297002565117905,0.026605366100288658,0.03359417736025899,0.054087575959603736,0.2606571062522561,0.29588483417103284
IIsus4,0.08688109560446534,0.014118656619876048,0.026939234270352816,0.02825167949065179,0.034997340109907044,0.038344863133627796,0.0369048613288856,0.04327176999655136,0.0322914291914351,0.01925246085850267,0.027684788807097148,0.010423396751223071,0.014190011145086863
IIm7(11),0.08688109560446534,0.06443453634070961,0.03982863569543342,0.03132929652813115,0.06399304612000249,0.10250984900254953,0.015321408493490004,0.028433604858565463,0.004425196030347332,0.09065634582700417,0.06946024603710518,0.09533235785037536,0.0761711928552653
#V,0.0822972715668921,0.052623322960757425,0.08553637644104407,0.07887508599064721,0.07784306554289068,0.07207828422660814,0.06971937032418443,0.04371928407452069,0.031492971814336156,0.0,0.008052724208464016,0.024981479147855357,0.03477288132758103
#IV°,0.08208571045746564,0.07672092370023896,0.05701710695806815,0.04150538814831419,0.08326387365999387,0.06584294926881609,0.0525702496046803,0.06066317839971008,0.08323064881145348,0.09216768608912132,0.10495027696833927,0.11369937316453,0.12203650122458704
#V°7,0.07813656974817176,0.028954562772255207,0.017495365772339747,0.0,0.021715001142484515,0.0,0.02062466247997972,0.007084853089827555,0.03194277815373387,0.04861112144870373,0.03974390442017531,0.0358337883556741,0.043895459254112104
VI7(b9),0.07743136605008356,0.03491817683777685,0.0,0.0,0.0,0.0,0.0,0.007706287425564141,0.0,0.010072262639582906,0.008081974070605024,0.027549239999025504,0.16499762525745718
V/2,0.07517471421620135,0.10029618257417228,0.041114289017138254,0.05038913177569334,0.03812132533420357,0.15768437226719784,0.16033987416132112,0.08115836726173126,0.13374411553644638,0.06807033183023455,0.048699032678522006,0.055329690098712574,0.06391857436479165
VI/#1,0.07510419384639253,0.018050579451321064,0.05631658317538456,0.0439950705199296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021817807304640318
bIIIM7,0.07439899014830434,0.08123201937141092,0.06859702643481676,0.0511189961833112,0.036764167186589695,0.008107535654802257,0.0,0.0,0.1002088803703016,0.1518811006381907,0.07105065138090114,0.08512891445337045,0.03899819908120208
Vm7/1,0.07291806238231913,0.1451399079378366,0.08340515483090052,0.18916498393269776,0.07463151747571337,0.15635009794238336,0.12445698546032322,0.1945960985886344,0.15403574103797882,0.10058743298527448,0.19733799419889875,0.20985788144099515,0.19121123818578167
bVII/1,0.07143713461633393,0.03092330520921185,0.033568204827879214,0.05365807728756752,0.05205645940976732,0.02717069622097103,0.014751714161610354,0.008403330489822834,0.006825232687521682,0.0,0.053803200638933985,0.03840751740147425,0.013452672284451173
V9,0.07030880869939282,0.03850924770440921,0.0,0.007112452717490279,0.0,0.0,0.0,0.0,0.04303537630829651,0.0,0.0,0.1476120274715231,0.0
bVII7,0.0698856864805399,0.013938560255743273,0.0,0.0,0.0,0.0,0.0,0.0,0.014480739113878543,0.012169754612744723,0.0079486774054558,0.04613542592235435,0.03584335286516371
VIm/3,0.06720591242780477,0.09722948859032829,0.13086061018261677,0.09488671909934537,0.10512026755110593,0.08262150792907658,0.09408498862361397,0.048382606942955694,0.19396731640510875,0.1296225025365924,0.10325103149999548,0.08058086953745675,0.06763142721239275
II/6,0.06628914762029012,0.05597112878008858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12001430855175371,0.26163577214487477
#IV,0.06628914762029012,0.07082904565931845,0.07445498400695119,0.12333815857947457,0.068150982938789,0.06521940364403996,0.10545397114638158,0.10893160559992109,0.08552591638670569,0.022180279570511184,0.03228457709245203,0.10059658864789159,0.049982341649261325
IIM7,0.06614810688067248,0.017349987591632872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018719908335758036,0.08981499785069229
Im7,0.06579550503162838,0.24649175847057833,0.051941831984689546,0.05822200350832042,0.05481034149103657,0.05057511789093738,0.04168834469329602,0.4551195605280291,0.8116795408736412,0.3690888168955889,0.18215321301127094,0.055315134159830845,0.04100145661438551
I/2,0.06501978096373137,0.03147829080293871,0.04482380875525581,0.043388272654950474,0.07933434647656369,0.013368200961129872,0.012893261779463582,0.01722730710823614,0.009418197766862535,0.005604032185581938,0.013986366772854255,0.008634331268233002,0.0
I/6,0.06375041430717263,0.07886392952361355,0.0,0.03329589796615085,0.03021850811526057,0.0,0.008725072147412959,0.0,0.05318931334323217,0.0,0.043273619896940126,0.18345121774809836,0.15861546320328673
V7(b9),0.0625515680204227,0.14292973126008626,0.0,0.0,0.0,0.0,0.0,0.0,0.034339451959093464,0.13042221255842185,0.2511972739235871,0.5113854303468091,0.537544959795207
IV69,0.06191688469214333,0.062239891724658616,0.037547148854401996,0.03552984129790537,0.0,0.2303105689603117,0.03140053649088316,0.02123992769003788,0.0,0.0,0.0,0.0,0.00837697882383075
III7/b6,0.061423242103481594,0.15313433659594852,0.06962346951423433,0.06936479901304854,0.09213811105390174,0.0766739320539953,0.11775445542113464,0.08648665950974078,0.11057734529892635,0.37114859874205125,0.24771847823835336,0.0621687831489951,0.10175763092465107
V7(add9),0.061211680994055134,0.03249051447341631,0.0,0.0,0.0035501085920875215,0.0,0.0,0.025968914857634532,0.011763317704604677,0.015806796000901787,0.03032546120012022,0.0736414265568355,0.13103955248207283
VIm/1,0.05958971248845229,0.05778362035403625,0.14641024482179546,0.09488671909934537,0.10512026755110593,0.08236696192352658,0.059458965952891185,0.03942249021581216,0.017177984626001543,0.01866992590320433,0.03380319420511326,0.03928754176840594,0.13325979036792007
#V+,0.059096069899790556,0.06159895541538309,0.0,0.0,0.009978000603316137,0.0434488824967765,0.0347598085576406,0.07429753493336874,0.12109405424260619,0.11126290053248994,0.1277504494406934,0.05304234525611705,0.036294496955902304
IIm7/1,0.05571109214896723,0.02577723570926756,0.0,0.0,0.04260130310505025,0.0,0.0,0.035662120042638225,0.00913619168348941,0.010498851080784586,0.017721130139544385,0.013336078023557152,0.030011019518427957
#Im7,0.05549953103954077,0.09813319509674943,0.0,0.04978716902243196,0.0,0.03351801573679195,0.12856901461652773,0.12347356795943111,0.17383633735978435,0.1262347716260463,0.04549373712646573,0.12427019675963884,0.18464209481148325
VI7sus4,0.051127268111393974,0.057049489051234685,0.0685934026996581,0.10610362138687932,0.11380138782971007,0.1329898202475791,0.07890799277242334,0.05759925953078557,0.0,0.054124505182666996,0.06395642693649387,0.07775480744567333,0.07988395118589324
bVI+,0.04992842182464405,0.04416360042916054,0.008747682886169873,0.0,0.0,0.004903846597340564,0.008254717853751883,0.004834320581970466,0.09120804352734652,0.10197333062793519,0.03157368965275741,0.05285848877586878,0.04047682333062926
I5,0.04823593294923239,0.02538822412994427,0.0,0.010521191090457144,0.008449641757340297,0.003997513355435616,0.0,0.053760700362861194,0.07637789771652612,0.027946737039754324,0.0,0.0,0.0
VIm7/2,0.04760124962095301,0.06694413757809502,0.0,0.0,0.0,0.0,0.05145168983620591,0.04461554217209227,0.0,0.0,0.0060042173153055985,0.2599559982425451,0.01653648387593554
III7/7,0.047530729251144196,0.05195355756653191,0.0,0.0,0.0,0.10070300473512239,0.09599837043000435,0.06717511071784224,0.10298525645716163,0.0876908867973722,0.061242713854254734,0.0,0.004390950268174808
V7/7,0.04513303667764434,0.04664347261352817,0.06282739953638253,0.052640793519865864,0.07491273759650642,0.07373031924411186,0.01714731188761221,0.0,0.010306790775600925,0.0,0.0,0.03013961628791395,0.07209383289594506
