[>C#m],7
[>D/E],1
[D#6],71
[|Am],25
[|G7],9
[|G],1
[|A5],2
[|G5],2
[|F],25
[|G7/F],2
[|Em7],6
[|Dm],2
[|Em],5
[|Ab],3
[|Gsus4],2
[|Em7>-],2
[|Am7],20
[|E7],2
[|Dm9],2
[|C],2
[(A5)],2
[|G7sus4],2
[|A],13
[|D/A],3
[|Dsus2/A],1
[FM7/A],208
[|F#m],3
[Bm7|],2
[Bm7>],29
[C#m7>],4
[|Esus4],1
[Aadd11],82
[Badd11],63
[C#add11],18
[c#m7onB],1
[E7sus4/B],46
[AmM7/G#],95
[F(9)],78
[C(9)],63
[C#dim3],4
[(Gm7)],92
[Am(-13)],13
[verse 1C],2
[C7/F],50
[verse 2C],2
[verse 3C],2
[(C/E)],42
[(Dm/C)],4
[G#m/F#],175
[Bbm/Gb],7
[Gbm7(9)],19
"[B7(9,13)]",51
[Ebm7(9)],508
"[Abm7(11,13)]",2
[Abm7(11)/Db],5
"[Ebm7(9,11)]",35
[Abm7(9)],94
[BM7/Db],32
[Ebm/Ab],68
[G#m(b5)],4
[(CM7↓)],5
[Daug/F#],9
[AbM7/F],8
[C7(9)/Bb],14
[Bb(-5)],3
[(Bbsus4)],13
[Gb/Eb],51
[Bmaj7],193
[Verse-A#1],18
[Verse-B#1],15
[chorus-#1],1
[Verse-B#2],13
[chorus-#2],1
[Inter.#1],6
[Verse-B#3],4
[chorus-#3],1
[Abm6/Db],13
[Ebm7-5/Db],10
[Dbaug/G],21
[Cb/Eb],45
"[Bm7(9,11)]",57
"[Bm7(9,11)/F#]",3
"[Bm7(9,11)/G]",3
"[Bm7(9,11)/A]",3
[Aadd9/B],206
[Bbadd9/C],103
[B7-5(#11)],2
[F7(#9)],334
[D9(13)],29
[Bbm/A],13
[B6/Db],3
[Bm/F#],328
[(Em7)],87
[Faug/A],14
[(unison],24
[D/Gb],93
[|(unison],4
[＞],246
[>　=],3
[=],165
[=　)|],2
[Daug7(#9)],7
[－＞－＞－|],1
[----],33
[==(unison],2
[=)],7
[-　>],7
[＞)　],1
[>= (unison],1
[>--],75
[≫],63
[--|],2
[(G7)],20
[(BM9)],8
[(D#m7/F#)],2
[D#m7/F#],46
[(D#m7)],14
[(N.C.)],377
[Caug/E],11
[C#aug/E#],2
[E6sus4],17
[F#m7/Eb],3
[G#m7/F#],254
[Gm/Eb],35
[Gdim/Eb],3
[D7/G],50
[D#dim7/B],2
[E7aug],3
[B7aug],4
[Am/B],133
[Bbm7/F],50
"[Cm7(9,11)omit3]",1
[Comit5],1
[Fm79],16
[B79/D#],4
[D#momit5],1
[Bm79],3
[C#(#9)],1
"[E(9,11,13)omit35]",1
[F#6sus4],2
[Db7omit5],1
[D7b9/G],1
[D(b9)/G],1
[Dsus4/A],127
[Csus4(#9)],1
[Csus4/Bb],42
[Cm9/Eb],21
[Cm9/D],1
[Bb11],5
[Bb11/A],1
[Bb#9/D],1
[Bb#9/C],1
[Cm+5],15
[Cm+5/Bb],1
[Cm+5/A],1
[Cm+5/G],1
[Gmadd4],1
[Gmadd4/F],1
[Gm9/Bb],3
[Gm9/A],1
[Fmadd4],1
[Fmadd4/E],1
[Fm/G],75
[Fm9/A],1
[Fm9/G],2
[Gb7b9],1
[Bbdim(b13)omit3],1
[D79],21
[G7(b9#11)/B],1
[G7(b9#11)],1
[Dm-5],54
[G#mM7],48
[(↓F#)],7
[Ebmaj7],287
[Abmaj7],215
[Bsus4/F#],67
[A#m7(b5)],29
[(E/A)],22
[F#sus4/B],100
[C#M7sus4/F#],2
[F#6/G#],6
[C#m7/E],110
[G#m7/D#],51
[AM7/C#],63
[E(M7)/G#],8
[D(M7)/F#],8
[(D/F#)],51
[C#/E],15
[Dbm7 = C#m7],1
[Abaug/Bb],44
[C#7(b13)],37
[C#/B],355
[G#/F#],116
[Bm6/F#],8
[D#m7/C#],134
"[C#7(#9,b13)]",26
"[A7(9,13)]",126
[(Db],1
[Gb6],519
[Abm7/Eb],10
[A#aug/F],5
[| FM7],66
[| Am9],5
[| Dm9],9
[| Bbdim],3
[| F],121
[| E7],38
[| Dm7sus4],1
[| Dm7],149
[| CM7],52
[| D/F#],16
[| F#dim],1
[| E],44
[| Em7-5/Bb],1
[| F/G],9
[(pp.)],2
[C7-5/F#],8
[| FM9],1
[| Eaug7],1
[Dm7-5/G],42
[| G7sus4],9
[Em/G#],6
[C9/Bb],7
[| F#m7-5],19
[| BbM7],25
[| Dm7(11)/G],1
[| C7],8
[| C5],1
[>o],3
[| Dm7sus4(9)],1
[Dm7sus4],8
[Dm7(11)/G],13
[Dm7sus4(9)],1
[B7(+9)],12
[Em/D#],43
[F#(-9)],1
[B7(-9)],65
[(Fm)],137
[/Bb],375
[/F],746
"[E7(b9,11,13)]",8
"[E7(b9,11)]",12
"[E7(b9,13)]",22
[(rit.)],11
[Bメロ],50
[Cメロ],34
[エンディング],69
[Ebm7-5],60
[D#m7b5],46
[Em/F],13
[Em/F#],98
[FMb5],6
[F#mb5],3
[F#m7b5],93
[C#m6],124
[G#mb5],15
[C#mb5],10
[F#b5],1
[D#m6],63
[GmM7b5],6
[|   -    -    -    - G>|],1
[   -    -    -          D/F#>>|],1
[   -    -    -    - Em>|],1
[  -    -    -    - C],1
[Verse-B],12
[Verse-A2],2
[Verse-B2],2
[Guitar solo1],1
[Guitar solo2],1
[Bbsus4/F],60
[F/D],192
[Gbm7-5],46
[Bm7(b13)],121
[Em9(11)],61
[Dsus4/C],81
[C7(9)],685
[C#7(9)],99
[D#7(9)],38
[G --],4
[G/B --],2
[C --],8
[D --],4
[Em --],2
[Em7 --],2
[Am7 --],2
[Dsus4 ----],3
[D ----],6
[D ----- rit],2
[G ----],15
[Am7/D --],1
[Am7/D ----],1
[E --],3
[A --],2
[Bm7/E --],1
[A ----],1
[Bm7/E ---- --],1
[A/C# --],1
[F#m --],1
[Bm7 --],1
[Esus4 ----],1
[E ----],1
[Aadd9 ----],1
[Absus2(6)],11
[Cm7(11)],430
[(Cm7(11))],2
[Bb7sus4/F],32
[E7(b5)],9
[Gsus4/Eb],33
[Fsus4/Db],4
[Asus4/C],6
[Gsus4/Ab],53
[Fsus4/Gb],7
[Esus4/F],12
[G7sus4/Eb],4
[(/Gb)],51
[EbM7(#11)],40
"[E7(b9,b13)]",133
[Dsus4/B],50
"[Bb7(9,13)]",173
[verse #4],3
[Dbadd4/Ab],1
[Bsus2-5],2
[Pre-Chorus],45
[Ebm(9)],11
[BM7(13)],53
[B6/Eb],1
[GM7/D],115
[B/G#],99
[C#/G#],295
[A#dim/C#],7
[A#dim7/C#],1
[(Gt.],1
[Riff],3
[in)],1
[Gt.],1
[A/C],27
[F#m6/G#],2
[(E7/D)],5
[(E#7/D)],1
[(C#m7)],84
[(E7)],24
[(F#m)],159
[N.C.(A)],5
[CM7 - -],8
[Bm7 -],8
[Am7 -],8
[Am7onF],5
[Em7- -],4
[D -],23
[G -],18
[Em7 - -],4
[D - -],16
[Em -],12
[D  -],1
[Em7 -],4
[(C♯)],10
[(F♯)],21
[D♯],7
[C♯],7
"[N,C.]",4
[Fb/Gb],30
[Bbm7|],1
[F(3/8)],2
[Bb  l],4
[Eb  l],8
[Dm   (F.O)],1
[E7sus4/A],49
[Eadd9/A],94
[interlude (Sax Solo)],2
[GonE],2
[Fm6/G],75
[Dsus/A],5
[A7sus],4
[F#sus],5
[intro.],17
[(/D#)],73
[#1-A],26
[F#m7(9)],580
[#1-B],33
[Bb7(b5)],13
[AM7(9)],712
[A69],83
[#2-A],21
[#2-B],30
[Eb7(b5)],3
[Ab7(b5)],27
[ending],6
[Bsus4(add9)],4
[F#m/B],208
[(G↑)],1
[(G↓)],6
[intro.(E.Guitar   Single note playing)],1
[verse A#1],3
[verse B#1],5
[#2 Inter.],20
[verse A#2],3
[verse B#2],5
[Em77],1
[#1 Bridge.],1
[verse B#3],4
[chorus #3],75
[Outro#1],2
[   [break],1
[D#m7(b5)],124
[F#m/F],27
[Bm/Bb],18
[Bm/C#],53
[Bbm-5/Fb],2
[verse 2],26
[Db7(b13)],3
[(/Db)],152
[Dsus2/B],31
[Em7-5/A],31
[C7(9)/E],6
"[Cm7(11,13)]",4
[Bbmaj7],337
[Eｍ7-5],3
[Eｍ7-5/Bb],1
[E♭/B♭],1
[Eb(11)],15
[Cm7(b13)],12
"[Bbm7(11,13)]",2
[Eb7(11)/Db],1
[(DbM7)],47
[Am7(-5)],19
[EM9(13)],15
[AM9(13)],30
[Ebm9/Ab],33
[Badd4],4
[C#m11],175
[Ebm11],137
[Eb9/G],12
[Bbaug7/D],7
[E/Ab],43
[Dbsus4/Ab],28
[Esus4/B],126
[Absus4/Bb],27
[B6/E],1
[Am>],46
[Dm6>],5
[E7>],27
[Baug7/C#],3
[F69],203
[(A],7
[(F#m7],2
[(GM9)],8
[(A/C#)],10
[F♯m],22
[F♯monF],3
[F♯monE],3
[F♯monD♯],3
[Ｃ],1
[F7(11)],8
[(F#↓)],28
[(A↓)],8
[F#m↓],8
[F#7(11)],18
[(F#m↓)],8
[CM],23
[GM],31
[Gadd9/D],73
[(/A#)],78
[C#/D],10
[Gb/F],82
[Gb-5],8
[Gsus4/D],104
[Fm7/C],159
[G#M7/C],1
[Ebm6],130
[Eb13],22
[C7-9],92
[D#m/G#],84
[G    ],1
[Am/E--],1
[(←)],25
[(Dr.fill)],3
[Abaad9],2
[CmM7/B],40
[(D5)],16
[(E5)],7
[(F#5)],2
[(G5)],3
[1st Verse (ALL IN)],4
[Interlude (Bass & Rhythms)],2
[Fm/G#],77
[F5/A],4
[B5/A],3
[Cmsus4],2
[Adim7/D],2
[(/F)],233
[Gsus24],4
[F#m-5],57
[F#dim7/D#],6
[D#dim7/E],10
[Dbm/E],83
[Dm7(b5)],167
[Eb7(b13)],13
[AbM7add9],2
[Ebsus4/Bb],70
[Eb5],374
[Ab-5],11
[C7/A],8
[AbM7(6)],17
[C#7/G#],216
"[G7(#11,b13)]",2
[D#7(b9)],111
[D#7/C#],22
[D#7/B],3
[D#7/A#],42
[Gbm/Db],38
[Ebm7/Db],127
[Abm/Eb],108
[Daug/E],18
[E#m7-5],112
[(Badd9/C#)],1
[Badd9/C#],75
[A#m7/D#],139
[B6/C#],37
[BmM7/E],9
[(Bm7/E)],4
[Ddim/C#],2
[A#aug7],32
[Bm7(#13)],1
[Daug7/C],11
[E7/Ab],65
[C7sus4/Bb],18
[Bbsus2],302
[x3],2
[B/A#],77
[D(11)],26
"[D(9,11)]",7
[D#aug(-11)],2
[D(9)],74
[G(13)],13
[A(9)],88
[B(11)],21
[G#m(-13)],6
[F#(13)],1
[(↓Em)],13
[B7 #9],1
[F#m(11)],101
[Eadd9/G#],601
[Em7(#11)],2
[Em9/G],18
[Aadd9/E],89
[F#m7(b13)],31
[Dm6/F],64
[B69],114
[F7b5],4
[C#(9)],4
[B69/F#],6
[※],24
[G#(b9)],11
[(Dr. only)],1
[D#add9],124
[G#maj7],19
[Cmadd9],75
[B6/D#],37
[A7-9],101
[C#m7-5/G],62
[(Bsus2)],3
[EbM7--],1
[Fm7--],2
[Gm7----],1
[Gm7--],1
[Cm7----],1
[(Sax. solo)],2
[N.C. (Dr. fill)],1
[Abm7/Gb],47
[Cbm7],50
[Gbsus4/Ab],12
[Em↓],12
[Fm7(9)/Bb],18
[Abm7(9)/Db],13
"[EM7(9,#11)]",5
"[Bb7(b9,13)]",50
[#1-interlude],2
[Sax Solo],21
[E.Guitar Solo],24
[#2-interlude],2
[C7/D],5
[Bbm/C],45
[D7/E],35
[E7(b9)/B],10
[C#dim7/F],16
[BbaugM7],11
[Caug7],111
[Fm6/Ab],81
[Gm7-5/C],94
[C#dim7/D],2
[D69/F#],5
[Gm7-5/F],19
[(Bm7)],71
[Dbmaj7],221
[(2/4) A],5
[F7-5],62
[Bb9(13)],32
[Gaug/C#],46
[G#aug/D],60
[Gaug/F],16
[Am↓],16
[C#sus4/A#],30
[⇐],2429
[AbM7(9)],614
"[Ab7(9,13)]",192
[Bass Solo],6
[A.Piano Solo],7
[Ab/B],18
[Cm7/A],4
[Fm/A],7
[Ab/A],11
[Cm7b5],62
[C#m7b5],146
[F11],17
[B#],21
[D5/A],36
[Asus2],329
[F#m7-5/A],29
[Fsus4/A],29
[Fsus4/G],86
[F7sus4(b9)],3
[E7-5],20
[D/Bb],51
[B/G],13
[E7sus4/D],12
[G#m7-5/D],31
[Bm7(11)],751
[A#7-5],54
[A#9-5],17
[G6(b9)],9
[G#7(#9)],112
"[D7(9,#11,13)]",29
[G69],209
[G#7(b13)],135
[F#9],141
[F#9/A#],11
"[C#7(b9,b13)]",27
[FM9(#11)],11
[F#m6],136
[C#m/C],27
[C#m/B],241
[C#m/Bb],1
[(↓恋～)],2
[Bm7/C#],19
[B7(♭13)],1
[DC#],1
[DC],1
[Bsus4/E],87
[Bsus4/C#],144
[Bsus4/C],69
[B7(♭9)],1
[Inter#1],6
[chorus #4],14
[chorus #5],3
[Fim],1
[C#m-5],87
[A7>],30
[Asus4(9)/D],2
[Asus4(9)/F#],2
[G＃m7],35
[D#7/E],8
[AmM7/B],13
[Baug7/F],2
[AmM7/D],33
[C7(#11)],27
[FM7-5],61
[G)],16
[A)],14
[CM7/B],88
[G#dim/B],25
[(Bm↓)],3
[G7+9],49
[Db7-5],8
[Cm7/Db],6
[AbM7-5],5
[C(omit3)(omit5)],1
[Bm(b9)],6
[Abm7add11/Gb],1
[BM7/Eb],16
[BmM7/D],3
[Abm9/Gb],1
[(Ｎ.Ｃ.)],5
[E/F♯],1
[F7(b13)],55
[A7(C#dim7)],1
[Abdim7],280
[Gb7(#11)],12
[Gb7(b9)],4
[Eb7(#11)],15
[C6(-5)],2
[B7(b5) ],1
[F7/C],208
[(Dr.in)],1
[Bbm7(13)],8
[Aaug7],254
[Cm7-5/F],25
[Ebm6(9)],1
"[G7(b9,b13)]",136
"[F7(b9,13)]",9
[Bbsus4/C],37
[Bbsus2/D],43
[F/Gb],3
[EmM7/Eb],9
[A#(11)],3
[D#m7/A#],48
[Fm7b5],42
[Csus4(9)],20
[G/A#],22
[nZk],3
"[Am7(9,11)]",26
[|CM7],4
[|Dm7],14
[|FM7],4
[|Fm],1
[|D7],4
[|Gm7],16
[|C7],2
[|AbM7],13
[|Fm7],6
[|DbM7],2
[|Baug],3
[Ab7(b13)/Gb],2
[Ab(#9)/Gb],1
[Eb(9)/Ab],1
[DbM7(#9)],1
[|Bb7(#11)],1
[Fm7(b5)],59
[FmM7(b5)],1
[|Bb7],8
[Eb(9)/Bb],2
[|EbM7],2
[|Bbm7],1
[|Db],1
[|Eb/G],1
[|C7(b9)],1
[A＞],1
[G>],82
[〈E〉〈F#〉〈G〉-〈A〉〈G〉〈F#〉],1
[〈G〉〈A〉〈B〉-〈C〉〈B〉〈A〉],1
[〈B〉〈C〉〈D〉-〈E〉〈F#〉〈G〉],1
[E ],27
[Ebdim],250
[DbM13],7
[G#M7],353
[C7(13)],139
[Gm9/D],7
[(Gm7/C)],13
"[Eb7(9,#11)]",53
[Fsus2/A],33
"[G7(9,13)]",253
[(unison→)],1
[(←],1
[(Bass line→E G E A E G E A Bb A G E）],2
[(Bass line→E G E A E G E A Bb A G）],1
"[GM7(9,#11,13)]",1
[E/D#],129
[Ebm7(/Ab)],3
[Ebm7(/Db)],3
[Db(/F)],2
[GbM7(/Bb)],2
[Bbm7(/Eb)],2
[Dbsus4(9)],6
[Fm7(-5)],22
[Gbm6(/A)],5
[Abm7(/Db)],5
[Bb7(/F)],1
[Ab7(/C)],1
[G5/C],15
[G5/D],20
[G5/E],18
[G5/B],4
[(↓A6)],11
[Esus4/A],214
[E/C#],145
[DbmM9],2
[EbM7(13)],61
[F#dim/D],4
[Dm7add9],3
[Am/Bb],9
[Bb(13)],3
[C9/E],42
[C9/F],4
[G9sus4],22
[Bm-5],137
[C>],65
[Fm/Ab>],4
[Fm>],15
[(FM7)],76
[Unlimited Blade Works],2
[Db6/Eb],10
[F#7sus4/B],10
[#1 Verse A],2
[#1 Verse B],14
[Bb7(#9)],146
[#1 Inter.],28
[#2 Verse A],9
[#2 Verse B],16
"[Bb7(9,#11,13)]",65
[D6(9)],67
"[C7(9,#11)]",44
"[C7(9,#11,13)]",59
[Bm9(11)],74
[C#m9(11)],7
[GM9/A],22
[F#7(b13)],300
[D9/A],32
[ ],20
"[A7(9,#11,13)]",6
[E7(13)],68
[Caug7(#9)],11
[Baug7(#9)],9
"[D7(9,#11)]",23
"[Db7(9,11,13)]",3
"[Eb7(9,11,13)]",3
"[F7(9,11,13)]",3
"[G7(9,11,13)]",3
[E-5],70
[Emajorb5],2
[AM7(13)],45
[>==>==>=],10
[>=],24
[Dsus4/F#],129
[Dm9/G],73
[D#aug/C#],3
[Dbm/Eb],28
[Eaug/D],7
[Dbaddd9],2
[AmM9],16
[C7(#5)],4
[Bbm-6],2
[E/F],49
[C7(b9)/E],18
[ Bb],4
[ Am7],2
[A ],88
[(drum fil)],3
[A/G>],3
[drum fil],1
[G#m7-5>],4
[Em7>],41
[GM7>],6
[CM7>],15
[F#m7>],8
[※F#m7],2
[#Half time feel],1
[Bm７>],1
[CM7(9)>],1
[Bm７],1
[Gm7(b5)],155
[FM7/Bb],16
[Verse 3],5
[(Ab7)],12
[Db>],36
[C7#9/E],1
[Bbm>],38
[Cm7>],43
[(Cm7)],68
[(Bbm)],50
[(↓Bbm)],4
[C7#9],29
[Fm(add9)],19
[Bb7(9)/D],3
[Em6/G],17
[(→)],46
[F#dim7/E],7
[AM7/E],76
[N.C.(Ebm-5)],1
[(Cb)↓],1
[B7/G#],2
[E　],1
[Asus2/B],35
[Esus2],195
[F#7/G#],10
[Daug7],86
"[B7(9, 13)]",3
[(BbM7(9)],1
[(B/D#)],14
[F#/E#],3
[F#M7/A#],43
[Bsus2/C#],2
[F#/A],48
[B6sus2],1
[Dadd9/Bb],19
[Dadd9/A],295
[Dadd9/F],28
[（↓）],13
[D７],3
[Ab/D#],2
[Bbdim7],202
[Dsus2],248
[Amaj7(13)],2
[EbM7/D],41
[BbM7/D],83
[Ebadd9(#11)],8
[Cm7(b5)/Gb],16
[Em7(b5)],148
[Ab7sus4/Db],6
[#3 Verse-1],1
[#3 Verse-2],1
[C#m7(#5)],53
[E7sus4/G#],4
[D(N.C.)],5
[Cbdim],7
[Cb5],40
[D#M9(+11)],1
[Bbadd9/Db],1
[Bbadd9/Eb],16
[Aadd9/F#],360
[Cadd9/Bb],32
"[Gm7(9,11)]",137
[Gm7(9)/C],41
[FbaugM7],6
[Gb69],93
[Bbaug/Fb],27
[(Bbm7/Eb)],9
"[Ab7(b9,13)]",16
[Cb6],64
[Abaug/D],84
[#1 Aメロ],40
"[F#7(9,#11)]",6
[#1 Bメロ],44
[#1 サビ],48
[#2 Bメロ],45
[#2 サビ],50
[(/Eb)],211
[DbM7/Eb],170
[CbM7/Db],88
"[Eb7(9,#11,13)]",29
"[A7(9,#11)]",98
[→],52
[interlude#1],3
[G7sus4/F],27
[G7sus4/A],14
[G7sus4/E],14
[chorus#1],13
[GM79],21
[interlude#2],2
[chorus#2],9
[interlude#3],1
[chorus#3],9
[(E↓)],21
[B9/F#],2
[EM7/D#],65
[GM7/F#],79
[Ebm/Db],101
[F#M7/B],3
[(D#m)],32
[intro (Sax Melo)],1
[interlude #1 (A.Guitar Melo)],1
[interlude #2 (Sax Melo)],1
[interlude #3 (Sax Melo)],1
[D//F#],2
[E7/A],23
[#1 verse],7
[#1 chorus],7
[#2 verse],7
[#2 chorus],7
[#2 interlude],6
[#3 verse],2
[#3 chorus],5
[#3 interlude],4
[3],34
[- - -],16
[| -],4
[- - |],4
[- -],6
[Esus7],3
[--- ----],2
[BbM7→],1
[AbM7#11],1
[Absus4/F],36
[Absus4/Gb],50
[Db7(-9)],2
"[B7(-9,13)]",6
[A7(+9)],14
[D9(+5)],2
[F/Ab],10
"[Gb7(9,+11,13)]",2
[D#9(+5)],1
[C#aug7],56
[BbM7-5],7
[(A7)],34
[D#dim3],5
[(Gbsus4)],1
[Fsus4/C],51
[F#aug7],117
[E*],2
[Dm/E],88
[Am7-5/Eb],66
"[G7(b9,13)]",40
[GM7/C],17
[N.C.(G)],19
[G#m7(b13)],61
[G#m/E],7
[B(#11)],10
[A9sus4],65
[(DM9)],7
"[E7(9,13)]",75
"[D7(9,13)]",45
[Aadd9(b5)],2
[(Pianoパートrootのみ)],1
[Aadd9/D],51
[Guitar-Riff],1
[All in],5
[Fade Out],1
[Aadd9/G],66
[#1 A],4
[E7(b9)/G#],22
[Am7(b5)/D],9
[#1 B],8
[A7(b9)/C#],26
[#2 A],6
[#2 B],6
[Live Ending],62
[A/c#],26
[Faug/G],29
[E.Piano Solo],7
[Bb(11)],9
[Gm(11)],17
[E6(omit5)],6
[Cb7(13)],2
[Gb7(13)],42
[F5add9],2
[A#m(b5)],2
[A6(9)],66
[C#/F#],76
[F#69],35
[Cm6/Eb],43
[Gm7-5/Db],57
[Bbsus24],4
[Gaug7#9],33
[C(#11)],20
[(C(#11))],8
[Dm9(11)],20
[G7(12)],2
[(C/G)],19
"[(N.C,)]",1
[Am7(11)/G#],2
[(G#7-5)],2
[Gm(7)],2
[Gm(7)/C ],2
[FM7add9],6
[Gaug#9],3
[(b9)],2
[CM9add9],2
[(N.C)],8
[←],812
[(E.Gt.Rif.)],4
[Esus4/F#],103
[#1-C],23
[#2-C],19
[#3-A],10
[(A/E)],11
[(E/B)],17
[#3-B],7
[(Bm/F#)],1
[(D/A)],23
[G#m(aug)],1
[Bbdorian],6
[Bdorian],2
[Bb7sus4/Eb],9
[C7sus4/F],29
[(C7/E)],7
[D7sus4/G],27
[(N.C.)x4],2
[G#dim-7/B],2
[Em/Ab],1
[G#dim-7],1
[Cadd11],81
[Am7/F],39
[Am/F],44
[Bm(11)],42
[FmM7/E],38
[DM7/C#],159
[Em7/Ab],8
"[Eb(6,9)]",58
[Fsus9],52
[G11],20
[G#6],81
[(D],19
[C#)],21
[(↓Gm)],16
[(↓F)],16
[EbM7>],16
[(↓Fadd9)],3
[Bbm(add9)/F],4
"[Gb7(9,#11)]",8
[Bbm(add9)],17
[Gm7(11)/C],24
"[G7(9,#11)]",4
[C#add9/E#],40
[A#m/C#],69
[G/C#],10
[/C)],14
[/G)],8
[FM7)],6
[/D)],8
[Fadd9)],1
[/E)],14
[C/C],2
[(↓Dadd9)],4
[(↓Eb7sus4)],1
[↓DbM7],1
[↓CM7],1
[G#madd9],36
[D#/A#],61
[Fmadd9],84
[Fm7-5/Bb],40
[Fadd9/C],25
[F#m(-13)],2
[Abm/Cb],151
[Bb7/Cb],1
[Ebm/Bb],115
[(/Cb)],14
[Cb)],1
[F#dim/B?],1
[B7/Eb?],1
[Bm/G],29
"[(C,B,A)]",2
[C#7?],1
[D?],2
[Eb7-5],18
[B7-9],44
[Bm7/Eb],5
[F#m-5/A?],1
[B7?],2
[C#?],2
[DM7?],1
[E?],1
[G6/D?],1
[G6/D],21
[Fm?],1
[E#dim],46
[(G/B)],35
[B7#5],1
[B7b5],1
[F/Db],20
[F6/A],21
[Eb6(9)],27
[A7(b13)/C#],1
[E#m7b5],9
[A#7(b13)],100
[F#6/A#],35
[Ebsus2],114
[Ebsus2(11)],10
[Bbsus4/G],42
[Bbsus4/Ab],49
[(GM7)],74
[Am8],1
[C----],1
[Asus2/E],12
[F#aug/G#],13
[F#7/A#Bm7],1
[Bb add9],5
[Eb sus4/Bb],1
[Db sus4],2
[Cm-5],104
[Ab add9],9
[Db add9/F],7
[Ab sus4],9
[Eb add9],18
[pre chorus],1
[Cm7(11)/Bb],13
[Bm7(11)/A],3
[Dm7(11)/C],11
[Esus4/D],80
[DmM7/C#],72
[Dsus2/E],44
[(Asus4/E)],6
[(Esus4)],35
[Csus2/D],22
[A-1],28
[A-2],24
[Fsus4/Eb],57
[Ebsus2/G],12
[Esus2/F#],33
[EWI Solo],2
[G#(omit3)],2
[F#(omit3)],2
[E△7],3
[A#/E],1
[D#sus47/F#],1
[A#m7(-5)],3
[D#(omit3)],1
[(AM7↓)],6
[Bm7(#11)],1
[Cm7(#11)],1
[C#m7(#11)],1
[G#7-9],36
[Gbm9],83
[Cdim7/D],19
[D7(#11)],27
[Cdim7/Gb],6
[(D#m/D)],4
[(Em/D)],5
[(Fm/D)],4
[(F#m/D)],4
[(Gm/D)],4
[(G#m/D)],4
[(Am/D)],4
[(A#m/D)],4
[(Bm/D)],4
[(Cm/D)],2
[(C#m/D)],2
[A#m9],27
[verse 3A],2
[(Gm9)],3
[Abm6/B],38
[AbmM7/B],6
[(↓Dm)],4
[Eb7(b9)],117
[AbM7/Eb],91
[Adim/Bb],2
[B7/A#],8
[EM7/F#],134
[Gm7(b13)],44
[Gsus4/F],71
[C#m(/C)],2
[Gm7(13)],32
[(Gm7(13)↓)],3
[F(13)],2
[Eb(9)],41
[Cm7/D],22
[Cm7/D#],48
[Em7(11)/A],29
[F#m7(11)/B],23
[(Riff)],18
[F#m/G#],42
[#1 Pre. Chorus],2
[(Gm)],86
[#1 Verse A-1],16
[#1 Verse A-2],16
[#2 Verse A-1],9
[#2 Verse A-2],8
[GbM7(9)/Ab],24
"[GbM7(9,13)]",16
[(triplet)],2
[(Cb)],17
[#3 Pre. Chorus],2
[#3 Verse A-1],2
[#3 Verse A-2],2
[#3 Verse B],4
[last Chorus],2
[Gb7(9)],51
[Gm7b5],57
[＞＞],2
[Bb/Ddim],4
[Ddim/Ab],10
[Bb>>->>],1
[DbM7/C],37
"[C7(b9,13)]",51
[D#m9],414
[C6/E],44
[C7(sus4)],1
[G(onA)],33
[Fb/Ab],10
[Fsus4/Bb],178
[Gbm6/Bbb],4
[F7-9],18
[Bridge#A],3
[verse B #3],1
[(/C],1
[/F)],2
[Bridge#B],1
[(/Ebb)],6
[(break)],22
[F#add11/B],4
[-->-->-],2
[(D/E)],26
[Am6/C],76
"[B7(9,b13)]",13
[D-1],2
[D-2],2
[G#7(b9)/C],14
[D7+5/C],3
[BbM7(13)],71
[Em69],11
[(↓Am)],2
[(C#7)],7
[G#m7b5],55
[DbM9/Eb],20
[Bbm7/C],8
"[A7+9,13]",1
[(CbM7)],11
[key:A],1
[key:F#],1
[1st Verse: Sam Smith],4
[Chorus: Sam Smith],3
[2nd Verse: Normani],1
[Chorus: Normani & Sam Smith],1
[Outro: Normani & Sam Smith],1
[Am7(b5)/G],27
[Ebm(M7)],8
[Fm7(b5)/Bb],20
[interlude #2],19
[F7/G],19
[Intro 1],4
"[Bb7(9,#11)]",57
"[B7(b9,13)]",10
"[A7(b9,13)]",52
[Intro 2],4
"[AbM7(9,13)]",59
[#1 Interlude],11
[#2-C-1],4
[#2-C-2],4
[F7(b5)],16
[#2 Interlude],6
[G#M7/A#],7
[(Straight Beats)],1
[B/C],31
[Bb>],76
[(Cm)>],1
[F#add9/G#],15
[D7/Bb],4
[Emaj7],245
[Cadd9/F],14
[Octopuss],1
[A'],7
[B'],10
[C'],5
[A''],2
[B''],1
[C''],3
[E↓],7
[(/F /G )],3
[BbSus4],1
[D#dim/A],9
[B7/E],25
[B13],7
[D#min/A],1
[E#dim7],44
[Amaj9],30
[Caug/C#],1
[(E/C#],1
[Gsus4/A],115
[AbM7/C],103
[A#7sus4],140
[(G/D)],12
[(Ab/Eb)],8
[Db7/Eb],8
[《B》],20
[《A》],18
[《C》],7
[《G》)],2
[(Fm7)],123
[(Fm/Bb)],4
[Gbm/Ab],11
[Gbm6/Ab],7
[#1 Aメロ-1],11
[#1 Bメロ-1],3
[#1 Aメロ-2],11
[#1 Bメロ-2],3
[#1 Aメロ-3],2
[#3 Aメロ],10
[#3 Bメロ],21
[単独 G],1
[(G#m7)],26
[GbM7/Eb],1
"[B7(#9,b13)]",150
